name,author,description,price,discountRate,publicationDate,rating,category,img
The Very Hungry Caterpillar,Eric Carle,"Eric Carle's classic tale follows a caterpillar who eats through a variety of foods before transforming into a beautiful butterfly. With its vibrant illustrations and simple text, the book is a favorite for teaching counting, days of the week, and the life cycle of butterflies.",7.23,,09/20/2024,4,Childrens-Books,https://i.postimg.cc/3RMn98pc/0000002.jpg
Where Is the Green Sheep?,Judy Horacek,"Mem Fox’s whimsical book features a search for the elusive green sheep among a colorful cast of characters. With charming illustrations by Judy Horacek, it’s a delightful read that engages young readers with its playful text and rhymes.",7.98,,09/20/2024,2,Childrens-Books,https://i.postimg.cc/3NY95ttj/0000003.jpg
Giraffes Can't Dance,Giles Andreae,"Giles Andreae’s story about a giraffe named Gerald who learns to dance despite his clumsy appearance. With its rhythmic text and vibrant illustrations by Guy Parker-Rees, it’s a heartwarming tale about finding one’s unique rhythm and the joy of dancing.",7.30,,09/20/2024,3,Childrens-Books,https://i.postimg.cc/63dzmkf5/0000004.jpg
Secret Garden,Johanna Basford,"Frances Hodgson Burnett’s classic novel tells the story of Mary Lennox, a lonely girl who discovers a neglected garden and brings it back to life. The book explores themes of rejuvenation and the healing power of nature through Mary’s transformation and the restoration of the garden.",11.24,,09/20/2024,1,Childrens-Books,https://i.postimg.cc/WpwX6P45/0000005.jpg
The Little Prince,Antoine de Saint-Exupery,"Antoine de Saint-Exupéry’s philosophical tale of a young prince who travels from planet to planet, meeting strange inhabitants and learning about life. Its enchanting story and profound insights make it a timeless favorite for readers of all ages.",3.19,,09/20/2024,5,Childrens-Books,https://i.postimg.cc/qqwwk2FP/0000006.jpg
Have You Filled A Bucket Today?,Carol McCloud,"Carol McCloud’s book uses the concept of “bucket filling” to teach children about kindness and empathy. By metaphorically filling others' buckets with positive actions, the book encourages children to practice kindness and recognize the value of their actions.",8.66,,09/20/2024,2,Childrens-Books,https://i.postimg.cc/ncVT3wjp/0000007.jpg
Harry Potter and the Cursed Child - Parts I & II,J. K. Rowling,"J.K. Rowling’s play, a continuation of the Harry Potter series, explores the next generation of wizards. It follows Harry Potter's son, Albus Potter, as he grapples with his family legacy and the pressures of being a Potter in the wizarding world.",15.43,,09/20/2024,4,Childrens-Books,https://i.postimg.cc/VL7gpBnM/0000008.jpg
There Was an Old Lady Who Swallowed a Fly,Pam Adams,"Pam Adams’ illustrated version of the classic cumulative tale where an old lady swallows various animals, each one larger than the last. It’s a humorous and repetitive story that engages children with its rhythmic text and colorful illustrations.",5.89,,09/20/2024,5,Childrens-Books,https://i.postimg.cc/L8nDpY3W/0000009.jpg
Wonder,R. J. Palacio,"R.J. Palacio’s moving story about August Pullman, a boy with a facial difference who starts attending a mainstream school. The novel highlights themes of kindness, acceptance, and the impact of being different through multiple perspectives.",8.32,,09/20/2024,,Childrens-Books,https://i.postimg.cc/GmVQhLMm/0000010.jpg
Look Inside Your Body,Louie Stowell,Minilab’s interactive book offers a fascinating look at the human body with flaps and cut-outs that reveal how different systems work. It’s a great educational resource for young readers curious about anatomy and health.,10.65,,09/20/2024,,Childrens-Books,https://i.postimg.cc/FKSxYMqg/0000011.jpg
The Day the Crayons Quit,Drew Daywalt,"Drew Daywalt’s humorous book features a set of crayons who go on strike, each writing a letter to their owner about how they feel underused or mistreated. The lively illustrations by Oliver Jeffers and the witty narrative make it a fun read about creativity and self-expression.",9.50,,09/20/2024,,Childrens-Books,https://i.postimg.cc/bJj9k6fX/0000012.jpg
The Snail and the Whale,Julia Donaldson,Julia Donaldson’s delightful story follows a tiny snail who goes on a grand adventure with a whale. The book’s rhythmic text and beautiful illustrations by Axel Scheffler tell a tale of friendship and exploration.,8.75,,09/20/2024,,Childrens-Books,https://i.postimg.cc/85BBHhT7/0000013.jpg
Room on the Broom,Julia Donaldson,"Julia Donaldson’s whimsical tale of a kind witch who makes room for various animals on her broomstick. With engaging rhymes and charming illustrations by Axel Scheffler, it’s a story about friendship and sharing.",8.11,,09/20/2024,,Childrens-Books,https://i.postimg.cc/Wp8wq69K/0000014.jpg
The Wonky Donkey,Craig Smith,Craig Smith’s funny and lively book about a donkey with a series of quirky attributes. The catchy rhymes and humorous illustrations make it a favorite for read-aloud sessions and a great way to engage young readers.,6.45,,09/20/2024,,Childrens-Books,https://i.postimg.cc/3N8jbdwn/0000015.jpg
Ten Little Fingers and Ten Little Toes,Mem Fox,"Mem Fox’s rhythmic celebration of babies around the world, highlighting their similarities and differences. With beautiful illustrations by Helen Oxenbury, the book is a joyful read about universal human experiences.",8.15,,09/20/2024,,Childrens-Books,https://i.postimg.cc/kGTNrq69/0000016.jpg
Animal Farm,George Orwell,"George Orwell’s allegorical novel about a group of farm animals who overthrow their human farmer, only to face new challenges under their own rule. It’s a critical exploration of power and corruption, told through the lens of a farmyard fable.",7.98,,09/20/2024,,Childrens-Books,https://i.postimg.cc/tCgt3Zwg/0000017.jpg
Peppa Pig: Little Library,Peppa Pig,"A collection of mini-books featuring Peppa Pig and her adventures. Perfect for young fans, the Little Library offers a variety of simple stories that capture the charm of the popular TV character.",7.22,,09/20/2024,,Childrens-Books,https://i.postimg.cc/15Y0JR1r/0000018.jpg
The Wonderful Things You Will Be,Emily Winfield Martin,"Emily Winfield Martin’s heartwarming book celebrates the potential and dreams of children as they grow. Through poetic text and whimsical illustrations, it’s a beautiful reflection on the hopes and aspirations parents have for their children.",14.02,5,09/20/2024,,Childrens-Books,https://i.postimg.cc/dVk2XMqP/0000019.jpg
Beautiful Oops!,Barney Saltzberg,"Barney Saltzberg’s creative book shows how mistakes can turn into wonderful surprises. Through interactive flaps and textured pages, it encourages children to embrace errors as opportunities for creativity and innovation.",11.87,15,09/20/2024,,Childrens-Books,https://i.postimg.cc/Dw9r3CZW/0000020.jpg
The Tiger Who Came to Tea,Judith Kerr,"Judith Kerr’s classic story of a tiger who unexpectedly arrives at a little girl’s house for tea. With charming illustrations and a whimsical plot, it’s a delightful tale about hospitality and imagination.",7.34,20,09/20/2024,5,Childrens-Books,https://i.postimg.cc/43pzfz7W/0000021.jpg
Me Before You,Jojo Moyes,"Jojo Moyes’ poignant novel about Louisa Clark and her relationship with Will Traynor, a man with a disability. The story explores themes of love, choice, and the impact of one’s actions on others.",10.47,10,09/20/2024,4,Childrens-Books,https://i.postimg.cc/LXRjnnj2/0000022.jpg
What to Do When You Worry Too Much,Dawn Huebner,"Dawn Huebner’s guide for children and parents dealing with anxiety. Using practical strategies and exercises, it helps children understand and manage their worries in a supportive way.",12.70,8,09/20/2024,2,Childrens-Books,https://i.postimg.cc/630nRthR/0000023.jpg
Roald Dahl's Marvellous Joke Book,Roald Dahl,"A collection of jokes and riddles from the beloved author Roald Dahl. With illustrations by Quentin Blake, it’s a fun book for children who enjoy humor and want to try their hand at telling jokes.",5.84,5,09/20/2024,3,Childrens-Books,https://i.postimg.cc/tJ4PNwrc/0000024.jpg
To Kill A Mockingbird,Harper Lee,"Harper Lee’s Pulitzer Prize-winning novel set in the racially charged American South. Through the eyes of Scout Finch, the book addresses themes of justice, morality, and the complexity of human nature.",6.26,15,09/20/2024,1,Childrens-Books,https://i.postimg.cc/fyqd2CpR/0000025.jpg
Brain Games For Clever Kids,Gareth Moore,"A collection of puzzles and brainteasers designed to engage and challenge young minds. It includes a variety of activities that promote problem-solving, logic, and critical thinking skills.",4.50,20,09/20/2024,5,Childrens-Books,https://i.postimg.cc/RCgwZChx/0000026.jpg
Enchanted Forest,Johanna Basford,Johanna Basford’s adult coloring book invites readers to explore a magical forest through detailed illustrations. It’s a relaxing and creative activity that allows for personal expression and artistic exploration.,12.23,10,09/20/2024,2,Childrens-Books,https://i.postimg.cc/hPhTzFQz/0000027.jpg
Possum Magic,Mem Fox,"Mem Fox’s charming story of a possum named Hush who becomes invisible and sets out on a journey to regain her visibility. With illustrations by Julie Vivas, it’s a delightful tale about adventure and identity.",08.07,8,09/20/2024,4,Childrens-Books,https://i.postimg.cc/fTFXYHYH/0000028.jpg
Dr. Seuss's ABC,Dr. Seuss,Dr. Seuss’s playful and imaginative alphabet book introduces young readers to letters with whimsical rhymes and illustrations. It’s a fun way to learn the alphabet and expand vocabulary.,4.58,5,09/20/2024,5,Childrens-Books,https://i.postimg.cc/mrWH5tXC/0000029.jpg
I Want My Hat Back,Jon Klassen,"Jon Klassen’s humorous story about a bear searching for his missing hat. With minimal text and expressive illustrations, it’s a witty tale about losing and finding, with a twist at the end.",07.03,15,09/20/2024,,Childrens-Books,https://i.postimg.cc/3xvG1gB3/0000030.jpg
Whoever You Are,Mem Fox,"Mem Fox’s celebration of diversity and the shared experiences of children around the world. The book’s lyrical text and vibrant illustrations emphasize that despite our differences, we have many things in common.",5.26,20,09/20/2024,,Childrens-Books,https://i.postimg.cc/ZqPdt42g/0000031.jpg
Harry Potter and the Philosopher's Stone,J. K. Rowling,"J.K. Rowling’s magical tale introduces Harry Potter, a young wizard who discovers his true heritage and begins his journey at Hogwarts School of Witchcraft and Wizardry. It’s the beginning of an epic adventure in the wizarding world.",30.91,10,09/20/2024,,Childrens-Books,https://i.postimg.cc/Hxp7TFCL/0000032.jpg
The Very Hungry Caterpillar: Little Learning Library,Eric Carle,"A collection of educational mini-books featuring the beloved caterpillar character. Each book introduces a different learning concept in a fun and engaging way, perfect for young readers.",7.27,8,09/20/2024,,Childrens-Books,https://i.postimg.cc/nz09rTHG/0000033.jpg
Dinosaurs Love Underpants,Claire Freedman,"Claire Freedman and Ben Cort’s humorous story about dinosaurs who wear underpants. With playful illustrations and a fun rhyming text, it’s a silly and entertaining read for young dinosaur enthusiasts.",7.55,,09/20/2024,,Childrens-Books,https://i.postimg.cc/NFF9HTFq/0000034.jpg
The Gruffalo,Julia Donaldson,"Julia Donaldson’s popular tale of a clever mouse who invents a mythical creature to avoid being eaten by predators. With Axel Scheffler’s illustrations, it’s a playful story about bravery and ingenuity.",6.91,,09/20/2024,,Childrens-Books,https://i.postimg.cc/T2NWXkNR/0000035.jpg
